Size..bp.,TK150013_Y2006_L,TK150013_Y2006_M,TK150014_Y2006_L,TK150014_Y2006_M,TK150019_Y2006_L,TK150019_Y2006_M,TK150027_Y2006_L,TK150027_Y2006_M,TK150036_Y2006_L,TK150036_Y2006_M,TK150038_Y2006_L,TK150038_Y2006_M,TK150043_Y2006_L,TK150043_Y2006_M,TK150119_Y2006_L,TK150119_Y2006_M,TK150122_Y2006_L,TK150122_Y2006_M,TK150129_Y2006_L,TK150129_Y2006_M,TK150131_Y2006_L,TK150131_Y2006_M,TK150133_Y2006_L,TK150133_Y2006_M,TK150135_Y2006_L,TK150135_Y2006_M,TK150138_Y2006_L,TK150138_Y2006_M,TK150139_Y2006_L,TK150139_Y2006_M,TK150140_Y2006_L,TK150140_Y2006_M,TK150145_Y2006_L,TK150145_Y2006_M,TK150148_Y2006_L,TK150148_Y2006_M,TK150150_Y2006_L,TK150150_Y2006_M,TK150159_Y2006_L,TK150159_Y2006_M,TK150168_Y2006_L,TK150168_Y2006_M,TK150172_Y2006_L,TK150172_Y2006_M,TK150183_Y2006_L,TK150183_Y2006_M,TK150184_Y2006_L,TK150184_Y2006_M,TK150233_Y2006_L,TK150233_Y2006_M,TK188255_Y2016_L,TK188255_Y2016_M,TK188274_Y2016_L,TK188274_Y2016_M,TK188278_Y2016_L,TK188278_Y2016_M,TK188288_Y2016_L,TK188288_Y2016_M,TK188297_Y2016_L,TK188297_Y2016_M,TK197090_Y2016_L,TK197090_Y2016_M,TK197100_Y2016_L,TK197100_Y2016_M,TK197103_Y2016_L,TK197103_Y2016_M,TK197123_Y2016_L,TK197123_Y2016_M,TK197127_Y2016_L,TK197127_Y2016_M,TK197134_Y2016_L,TK197134_Y2016_M,TK197158_Y2016_L,TK197158_Y2016_M,TK197258_Y2016_L,TK197258_Y2016_M,TK197301_Y2016_L,TK197301_Y2016_M,TK197307_Y2016_L,TK197307_Y2016_M,TK197322_Y2016_L,TK197322_Y2016_M,TK197331_Y2016_L,TK197331_Y2016_M,TK197345_Y2016_L,TK197345_Y2016_M,TK197372_Y2016_L,TK197372_Y2016_M,TK197378_Y2016_L,TK197378_Y2016_M,TK197386_Y2016_L,TK197386_Y2016_M,TK197586_Y2016_L,TK197586_Y2016_M,TK197677_Y2016_L,TK197677_Y2016_M,TK197735_Y2016_L,TK197735_Y2016_M,TK197746_Y2016_L,TK197746_Y2016_M,TK28958_Y1986_L,TK28958_Y1986_M,TK28994_Y1986_L,TK28994_Y1986_M,TK28996_Y1986_L,TK28996_Y1986_M,TK28997_Y1986_L,TK28997_Y1986_M,TK28998_Y1986_L,TK28998_Y1986_M,TK30014_Y1986_L,TK30014_Y1986_M,TK30560_Y1986_L,TK30560_Y1986_M,TK47554_Y1996_L,TK47554_Y1996_M,TK47560_Y1996_L,TK47560_Y1996_M,TK49607_Y1996_L,TK49607_Y1996_M,TK51534_Y1996_L,TK51534_Y1996_M,TK51578_Y1996_L,TK51578_Y1996_M,TK51585_Y1996_L,TK51585_Y1996_M,TK51605_Y1996_L,TK51605_Y1996_M,TK51652_Y1996_L,TK51652_Y1996_M,TK51673_Y1996_L,TK51673_Y1996_M,TK51681_Y1996_L,TK51681_Y1996_M,TK51690_Y1996_L,TK51690_Y1996_M,TK51698_Y1996_L,TK51698_Y1996_M,TK51704_Y1996_L,TK51704_Y1996_M,TK51718_Y1996_L,TK51718_Y1996_M,TK51720_Y1996_L,TK51720_Y1996_M,TK51733_Y1996_L,TK51733_Y1996_M,TK51734_Y1996_L,TK51734_Y1996_M,TK52061_Y1996_L,TK52061_Y1996_M,TK52135_Y1996_L,TK52135_Y1996_M,TK52154_Y1996_L,TK52154_Y1996_M,TK52164_Y1996_L,TK52164_Y1996_M,TK52167_Y1996_L,TK52167_Y1996_M,TK52171_Y1996_L,TK52171_Y1996_M,TK52480_Y1996_L,TK52480_Y1996_M,TK57938_Y1996_L,TK57938_Y1996_M
62600,600,800,400,600,300,500,200,0,200,200,300,700,0,900,300,500,100,300,200,300,200,100,400,200,300,100,300,500,200,200,200,400,300,600,400,700,300,300,200,400,100,300,200,600,300,0,100,600,200,500,0,300,300,500,0,600,100,500,200,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,700,0,600,400,300,200,300,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,500,200,600,800,1000,600,400,400,600,0,600,800,700,0,600,400,0,800,600,200,500,300,800,500,600,300,900,500,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
62800,600,700,400,600,300,500,200,0,200,200,300,600,0,900,300,500,100,300,200,300,200,100,400,200,300,100,300,500,200,200,200,400,300,600,400,700,200,300,200,400,100,300,200,600,300,0,100,600,200,500,0,300,300,500,0,600,100,500,200,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,700,0,600,400,300,200,300,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,500,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,800,600,200,500,300,800,500,600,300,900,500,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
62900,600,700,400,600,300,500,200,0,200,200,300,600,0,900,300,500,100,300,200,300,200,100,400,100,300,100,300,500,200,200,200,400,300,600,400,700,200,300,200,400,100,300,200,600,300,0,100,600,200,500,0,300,300,500,0,600,100,500,200,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,700,0,600,400,300,200,300,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,500,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,800,600,200,500,300,800,500,600,300,900,500,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
63000,600,700,400,600,300,500,200,0,200,200,300,600,0,900,300,500,100,300,200,300,200,100,400,100,300,100,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,600,300,0,100,600,200,400,0,300,300,500,0,600,100,500,200,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,300,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,500,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,600,200,500,200,800,400,600,300,900,500,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
63100,600,700,400,600,300,500,200,0,200,200,300,600,0,900,300,500,100,300,200,300,200,100,400,100,300,100,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,600,300,0,100,600,200,400,0,300,300,500,0,600,100,500,200,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,300,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,500,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,600,200,500,200,800,400,600,300,900,500,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
63200,500,700,400,600,300,500,200,0,200,200,300,600,0,900,300,500,100,300,200,300,200,100,400,100,300,100,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,600,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,500,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,600,200,500,200,800,400,600,300,900,400,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
63300,500,700,400,600,300,500,200,0,200,200,300,600,0,900,300,500,100,300,200,300,200,100,400,100,300,100,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,500,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,600,200,500,200,800,400,600,300,900,400,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
63400,500,700,400,600,300,500,200,0,200,200,200,600,0,900,300,500,100,300,200,300,200,100,400,100,300,100,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,400,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,600,200,500,200,800,400,600,300,900,400,0,300,400,0,600,0,600,400,600,200,1000,600,600,400,500,300,600,100,700
63500,500,700,400,600,300,500,200,0,200,200,200,600,0,900,300,500,100,300,200,300,200,100,400,100,300,100,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,400,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,600,200,500,200,800,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,300,600,100,700
63600,500,700,400,600,300,500,200,0,200,200,200,600,0,900,300,500,100,300,200,300,200,100,400,100,300,0,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,400,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,500,200,500,200,800,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,300,600,100,700
63700,500,700,400,600,300,500,200,0,200,200,200,600,0,900,300,500,100,300,200,300,200,100,400,100,300,0,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,400,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,400,400,800,200,0,400,300,200,200,300,200,600,0,600,400,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,400,200,600,800,1000,600,400,400,500,0,600,800,700,0,600,400,0,700,500,200,500,200,800,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,300,600,100,700
63800,500,700,400,600,300,500,200,0,200,200,200,600,0,900,300,500,100,300,200,300,200,100,400,100,300,0,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,300,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,300,400,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,400,200,600,800,1000,600,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,800,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,200,600,100,700
63900,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,300,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,300,400,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,800,0,100,600,200,300,400,400,200,600,800,1000,600,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,800,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,200,600,100,700
64000,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,300,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,300,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,300,400,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,700,0,100,600,200,300,300,400,200,600,800,1000,600,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,800,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,200,600,100,700
64100,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,200,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,300,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,300,400,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,700,0,100,600,200,300,300,400,200,600,800,1000,600,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,800,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,200,600,100,700
64200,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,200,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,300,100,200,0,200,100,300,200,400,100,200,0,200,0,300,100,200,300,400,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,700,0,100,600,200,300,300,400,200,600,800,1000,600,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,200,600,100,700
64300,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,200,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,600,100,500,100,300,100,200,0,200,100,300,200,400,100,100,0,200,0,300,100,200,300,400,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,700,0,100,600,200,300,300,400,200,600,700,900,500,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,1000,600,600,400,500,200,600,100,700
64400,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,200,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,400,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,700,0,100,600,200,300,300,400,200,600,700,900,500,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,500,200,600,100,700
64500,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,200,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,400,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,100,200,0,300,0,0,0,400,700,0,100,600,200,300,300,400,200,600,700,900,500,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,500,200,600,100,700
64600,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,200,500,200,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,400,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,300,400,0,100,0,200,0,300,0,0,0,300,700,0,100,600,200,200,300,400,200,600,700,900,500,400,400,500,0,600,800,600,0,600,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,500,200,600,100,700
64700,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,500,100,300,200,300,200,100,400,100,300,0,200,500,100,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,400,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,300,0,0,0,300,700,0,100,600,200,200,300,400,200,600,700,900,500,400,400,500,0,600,800,600,0,700,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,500,200,600,100,700
64800,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,400,100,200,200,300,200,100,400,100,300,0,200,500,100,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,400,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,300,0,0,0,300,700,0,100,600,200,200,300,400,200,600,700,900,500,400,400,500,0,600,800,600,0,700,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,500,200,600,100,700
64900,500,700,400,600,300,400,200,0,200,200,200,600,0,800,300,400,100,200,200,300,200,100,400,100,300,0,200,500,100,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,600,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,400,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,300,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,600,700,500,0,700,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,500,200,600,100,700
65000,500,700,400,500,300,400,200,0,200,200,200,600,0,800,300,400,100,200,200,300,200,100,400,100,300,0,200,500,100,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,300,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,300,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,600,700,500,0,700,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,400,200,600,100,600
65100,500,700,400,500,300,400,200,0,200,200,200,600,0,800,300,400,100,200,200,300,200,100,400,100,300,0,200,500,100,200,100,400,300,600,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,300,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,300,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,600,700,500,0,700,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,400,200,600,100,600
65200,500,700,400,500,300,400,200,0,200,200,200,600,0,800,300,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,300,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,600,700,500,0,700,400,0,700,500,200,500,200,700,400,500,300,900,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,400,200,600,100,600
65300,500,700,400,500,300,400,200,0,200,200,200,600,0,800,300,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,300,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,600,700,500,0,700,400,0,700,500,200,400,200,700,400,500,300,800,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,400,200,600,100,600
65400,500,700,400,500,300,400,200,0,200,200,200,600,0,800,200,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,300,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,600,700,500,0,700,400,0,700,500,200,400,200,700,400,500,300,800,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,400,200,600,100,600
65500,500,700,400,500,300,400,200,0,200,200,200,600,0,800,200,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,100,200,200,300,100,100,0,200,0,300,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,400,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,300,800,400,0,300,400,0,600,0,600,400,500,200,900,600,600,400,400,200,600,100,600
65600,500,700,400,500,300,400,200,0,200,200,200,600,0,800,200,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,0,200,200,300,100,100,0,200,0,200,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,300,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,300,800,400,0,300,400,0,600,0,500,400,500,200,900,500,500,300,400,200,500,100,600
65700,500,600,400,500,300,400,200,0,100,200,200,500,0,800,200,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,400,700,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,0,200,200,300,100,100,0,200,0,200,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,300,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,300,800,400,0,300,400,0,600,0,500,400,500,200,900,500,500,300,400,200,500,100,600
65800,500,600,400,500,300,400,200,0,100,200,200,500,0,800,200,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,400,600,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,0,200,200,300,100,100,0,200,0,200,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,300,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,300,800,400,0,300,400,0,600,0,500,400,500,200,900,500,500,300,400,200,500,100,600
65900,500,600,400,500,300,400,200,0,100,200,200,500,0,800,200,400,100,200,200,300,200,100,400,100,200,0,200,500,100,200,100,400,300,500,300,600,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,0,200,200,300,100,100,0,200,0,200,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,300,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,200,800,400,0,300,300,0,500,0,500,400,500,200,900,500,500,300,400,200,500,100,600
66000,500,600,400,500,300,400,200,0,100,200,200,500,0,800,200,400,100,200,200,300,200,100,300,100,200,0,200,400,100,200,100,400,300,500,300,600,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,0,200,200,300,100,100,0,200,0,200,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,300,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,200,800,400,0,300,300,0,500,0,500,400,500,200,900,500,500,300,400,200,500,100,600
66100,500,600,400,500,300,400,200,0,100,200,200,500,0,800,200,400,100,200,200,300,200,100,300,100,200,0,200,400,100,200,100,400,300,500,300,600,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,500,0,500,100,400,100,300,100,200,0,200,0,200,200,300,100,100,0,200,0,200,100,200,300,300,700,200,0,400,200,200,200,300,200,600,0,600,300,300,200,200,100,200,0,300,200,300,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,200,800,400,0,300,300,0,500,0,500,400,500,200,900,500,500,300,400,200,500,100,600
66200,500,600,400,500,300,400,200,0,100,200,200,500,0,800,200,400,100,200,200,300,200,100,300,100,200,0,200,400,100,200,100,400,300,500,300,600,200,300,200,400,100,300,200,500,300,0,100,500,200,400,0,300,300,400,0,500,100,400,100,300,100,200,0,200,0,200,200,300,100,100,0,200,0,200,100,200,300,300,700,200,0,400,200,200,200,300,100,600,0,600,300,300,200,200,100,200,0,300,200,300,0,100,0,200,0,200,0,0,0,300,700,0,100,500,200,200,300,400,200,600,700,900,500,400,400,500,0,500,700,500,0,700,400,0,700,500,200,400,200,700,400,500,200,800,400,0,300,300,0,500,0,500,400,500,200,900,500,500,300,400,200,500,100,600
